4544	0
14852	0
13615	0
14915	0
5209	0
273	2
206	0
966	0
720	2
9810	3
19102	3
19045	0
14009	3
12451	0
5663	0
6773	3
3226	0
2272	0
4005	3
832	0
650	3
4215	3
3685	0
13885	0
9215	3
17909	0
11240	0
2074	2
8517	0
1906	0
13887	0
18553	3
17241	0
1266	0
12881	3
9205	3
19861	0
10324	2
9695	0
4551	3
4748	3
15821	0
12346	2
11755	0
9645	0
621	0
16361	0
7120	0
859	3
5524	3
14390	0
13981	3
16288	2
1851	3
6535	3
16790	0
11307	2
17908	3
6230	0
12055	0
705	0
9670	0
1781	3
1082	3
11702	3
3787	3
15133	0
5068	0
2542	0
14832	0
5134	0
3463	0
1510	0
4923	0
16421	0
19522	3
2425	0
10427	3
18660	3
2803	0
11326	0
11137	3
19086	0
5672	0
2782	0
5740	0
5529	0
11390	0
1012	0
14010	3
14194	0
839	3
3817	0
9364	0
19486	0
10884	0
15710	0
14559	3
2711	0
14963	0
1375	0
21	0
4416	0
3833	0
19359	0
3248	0
15200	0
19122	3
6923	0
14455	3
11832	3
19308	0
4183	3
11609	0
11346	0
14891	0
9796	3
16973	3
4788	0
14245	3
1357	0
16594	0
18505	0
344	3
17724	0
13513	0
16568	3
19681	0
8325	0
9071	3
2164	0
14661	0
16801	3
19443	3
15750	2
17207	3
5140	3
8609	0
6035	0
3935	3
17994	3
17579	0
9845	0
16777	3
12511	0
9345	3
1752	0
1548	0
64	0
6266	0
589	3
4693	3
15372	3
15597	0
15696	0
1084	0
19040	0
17395	0
10542	3
11177	0
7627	3
12611	2
18275	3
13584	0
3442	0
12728	3
12784	3
18423	0
4571	3
1634	0
1397	3
10682	0
2296	3
14264	3
14120	0
10608	0
1565	0
6416	0
1138	0
10666	3
7308	0
225	0
7847	0
666	2
11028	0
11016	3
1894	3
14292	3
14744	0
18525	3
18265	0
5838	0
16225	0
17895	3
19722	3
11843	0
9268	0
15541	2
10782	3
6175	3
15557	3
845	3
4041	3
5926	3
18318	0
7053	3
566	0
10174	3
9988	3
18049	3
16172	0
4609	3
9256	3
9880	0
9135	0
13856	0
16762	0
12865	3
19150	2
13646	3
18038	3
15432	3
1405	0
5984	3
9933	3
5721	2
11637	0
4222	0
3249	3
11747	0
2411	2
11658	3
2650	0
17087	2
887	3
3269	0
4454	0
2848	0
995	0
16794	0
6492	2
15352	0
19983	0
18580	3
17272	0
18842	3
6473	0
10042	3
4256	2
11908	3
16615	0
8736	0
15571	3
1537	0
11731	0
19547	0
4322	3
3013	3
13091	0
4520	0
13254	3
1443	0
19499	0
11019	0
19786	0
4181	0
13740	0
17830	0
7731	3
8335	3
18736	0
9034	3
9006	0
15119	0
17137	0
5101	3
836	3
3540	2
12328	0
15576	3
8559	0
2474	3
4056	0
6174	3
19182	3
14766	0
2517	3
10548	0
7392	3
19091	0
12067	3
5901	0
3453	0
2561	0
8633	0
1541	0
13909	0
6991	0
19154	0
636	3
6755	3
12765	0
11086	3
13933	0
4755	0
8085	0
10987	0
19284	3
14210	0
10415	2
15586	3
19537	0
19946	3
16168	0
18370	0
19825	3
18309	0
16908	0
9974	0
11714	3
18621	0
11001	3
13040	3
182	0
11881	3
2268	0
1560	0
6997	0
9647	0
2004	3
11954	0
7023	0
12005	0
5146	0
18917	0
1559	0
10184	0
14571	0
11493	0
6124	0
19203	0
10876	0
19897	3
8218	0
19956	0
10464	3
10909	3
16785	0
13271	3
13014	0
11553	0
1423	0
6745	0
16536	0
8365	3
9706	2
14597	0
15073	0
13489	0
18433	2
2883	3
275	0
6168	3
12052	0
18509	0
14906	0
13813	3
7492	3
916	0
16459	0
4783	0
5701	0
14244	3
6165	0
3059	3
287	0
9689	3
8237	0
16942	0
3862	0
15312	0
4107	0
18442	0
917	3
19065	3
11259	3
13056	3
14978	0
5081	3
13729	0
12069	3
8393	0
1959	0
10572	3
4794	3
19712	3
6489	3
15782	3
4511	3
17668	0
3983	3
12614	0
12720	0
17320	0
1995	0
896	3
906	3
19277	3
17123	0
2919	3
300	0
3516	0
10336	0
19428	0
8060	3
5483	0
16727	3
10679	0
19107	0
13420	3
14609	3
3608	3
3076	3
3415	0
17188	0
334	0
9509	0
19735	0
4080	0
18295	0
11087	0
16887	3
18847	0
8866	0
15382	3
12761	3
11075	0
2796	0
12978	3
5119	0
9267	3
16892	0
15872	3
11290	3
15734	0
18256	0
12812	0
7288	0
17973	2
14620	3
7428	0
1399	3
12639	0
6144	0
5510	0
1689	0
4237	3
9243	0
17719	3
8421	0
14844	0
111	0
17329	0
16501	3
14527	0
6381	3
1235	0
779	3
8832	0
2137	3
11291	0
11110	3
8425	3
17502	3
15934	0
13323	3
6669	0
1896	3
16521	0
7157	0
4106	3
2611	3
9365	0
833	3
19418	3
4118	0
1077	0
15049	3
12376	3
8097	0
13709	3
19568	0
76	3
543	0
5077	0
18012	0
19803	3
1287	3
2221	0
12796	0
6736	0
16581	0
14072	0
13532	3
11491	3
1052	3
12608	0
16738	3
6433	0
10001	0
11349	3
14996	3
972	2
1293	2
2343	3
10618	0
18799	3
18279	0
8458	0
18363	0
17441	3
5995	3
13553	3
8600	3
11258	3
6147	3
12921	3
2927	0
15396	0
2089	0
9996	3
1504	3
13387	3
4399	3
6724	0
11299	2
1979	3
10013	0
144	0
7247	0
10172	3
14635	0
15215	3
17165	2
3777	3
19145	3
1017	0
3100	3
15075	3
12371	0
12441	0
1143	3
4433	0
9096	0
16707	0
12466	3
16871	0
17865	3
15318	3
9748	3
11420	0
13753	3
13734	3
14521	0
3002	3
6064	3
3927	3
5503	0
4979	0
10143	0
14247	0
6127	0
2641	0
1686	0
12888	3
5302	0
13687	0
12628	0
4245	3
18729	0
7123	2
9406	0
13054	3
9905	0
10179	3
2972	3
13857	0
12955	3
10418	0
11375	0
9203	3
17551	0
1493	0
12458	3
6191	3
11313	3
11800	0
6674	2
3612	0
10460	0
554	0
7415	0
6924	3
6739	0
16091	0
2901	0
9260	0
13934	0
3555	0
5590	3
11311	0
4218	2
17858	3
17696	3
2664	2
488	0
9513	0
19900	0
10424	0
13627	0
10976	0
12065	2
19843	3
14360	0
14268	3
6491	0
17947	3
16379	0
17044	3
221	0
10480	0
10655	0
10978	3
3019	0
11112	3
7769	0
6886	0
19125	3
16318	3
18407	3
8405	3
9550	3
9335	3
15033	3
8571	3
1700	0
1412	0
13642	0
2933	0
8483	0
11243	0
16609	3
1918	0
12956	3
4414	0
5855	3
18387	3
10271	3
11539	0
10147	0
17915	0
12189	0
17919	0
16710	0
10937	0
3905	3
10444	3
18262	0
13444	0
5098	3
5910	0
542	3
702	3
11274	0
15078	0
8773	0
9158	3
19213	0
9951	0
18391	3
18974	3
6075	0
4557	3
10445	3
11159	0
15162	0
19726	0
5685	0
10875	3
3278	0
16893	3
16017	0
5485	0
6803	0
9007	3
11574	0
4599	0
15098	0
16506	3
6972	0
7711	0
19049	3
14798	3
6522	0
4007	0
13448	3
2255	3
13704	0
2058	3
4480	0
8125	3
1006	0
8824	3
19010	0
17897	0
10681	0
11754	0
16680	3
15239	3
14080	0
8801	3
11605	3
10656	3
5044	2
17993	2
7005	3
15249	0
8296	0
11114	0
2864	3
4296	0
14445	3
14242	3
17889	0
11287	3
19435	0
4023	3
6832	3
5282	3
19395	3
5026	0
17716	3
14177	3
14736	0
16392	3
4396	0
15449	0
19382	0
591	0
11748	3
9852	0
17862	0
2719	3
16371	0
19652	2
10559	3
2968	3
19977	3
2657	0
14758	0
17576	3
13593	3
4954	2
8960	0
6655	0
10208	0
10493	0
3689	0
3902	0
90	0
19273	0
5276	0
18466	3
7191	0
7684	0
14994	0
2840	0
13707	3
5107	3
3671	3
9079	0
5831	2
19947	0
19839	2
2781	0
19495	0
1885	0
15334	3
909	3
11842	0
18746	1
15665	0
8186	3
1737	0
17681	0
15958	3
6083	0
13966	0
16894	2
17548	3
6221	3
9914	0
11148	2
17938	0
18785	0
3657	3
4636	0
19129	3
1521	3
450	3
15025	0
15986	3
16276	0
396	3
10804	0
540	0
9773	0
13033	3
17449	0
6435	0
12876	0
3995	3
1961	3
5971	0
8234	0
16256	3
17371	3
16746	0
9541	0
829	3
6848	0
1212	3
3170	0
231	0
19024	3
2599	0
2043	0
14064	3
7687	3
16891	3
17071	0
16797	0
3679	3
7611	0
11921	3
8319	3
16338	0
10070	0
9192	3
12224	0
12200	0
15517	3
17963	0
11698	0
9995	0
6472	3
14231	3
12311	0
14344	3
11823	0
14905	3
4317	2
5543	3
9598	0
19784	3
990	0
4760	0
15568	3
13196	0
18452	0
10609	0
1123	0
452	3
2350	0
4969	0
8401	0
2594	0
12941	3
15095	3
18404	3
477	3
8108	0
6051	0
14091	0
7709	3
7642	0
14452	0
11703	0
19989	0
13607	0
15706	3
15730	0
17714	0
14944	2
9847	0
16339	3
10185	2
10611	3
12745	3
10029	0
12965	0
3545	0
2995	3
19027	0
12532	3
5155	0
557	3
2387	3
1348	3
1304	0
9840	3
12443	0
5840	0
9088	3
1421	0
9224	0
7487	0
19931	0
12405	3
13449	3
16226	3
681	0
6920	0
19723	0
7486	0
16430	0
19943	0
12880	3
8929	0
13852	0
17029	0
9669	0
17016	3
17684	0
9099	0
16556	0
3794	0
7434	0
8930	0
6396	0
16640	0
13042	3
4402	3
15915	0
15262	0
18005	0
17091	0
9410	3
4463	0
17484	0
7494	0
953	3
17995	0
14648	0
11122	3
3701	0
4950	2
7949	3
8555	3
15922	0
11955	0
3366	0
12563	3
3255	3
13	0
14299	0
11370	0
15223	3
18139	0
6383	0
2697	3
7999	3
304	0
10803	0
11111	3
2731	0
7072	3
10899	0
12314	0
863	3
14450	0
18564	0
11308	0
5041	0
18793	3
8371	3
2270	2
17673	0
14672	3
855	3
9904	3
14415	3
14024	3
16701	0
15845	3
4150	0
8891	3
1615	0
12952	3
9357	0
13396	3
19993	3
7791	0
13391	3
19317	3
7667	3
13811	0
13152	3
13094	0
4859	0
12313	0
14862	3
5964	3
16511	3
13706	0
1023	0
10153	3
105	0
15021	0
2216	3
10593	0
2792	3
12161	0
16529	0
1949	3
8129	3
529	3
3991	0
17643	0
16559	3
2937	3
7073	3
11765	0
7861	0
6474	0
33	0
3405	3
18245	0
6717	0
15475	0
17520	3
314	3
14678	0
10399	3
11555	0
