15181	2920
7323	170
188	14619
189	15681
3268	13671
189	7022
9333	7808
18615	4556
5962	16567
6674	3297
19356	16836
5874	9275
1519	603
9149	6233
14270	9109
1460	3599
3616	3342
2388	4901
13134	4858
5879	1850
18874	1066
4713	5922
2317	1149
18966	14619
6269	448
17232	7808
4496	4556
9291	7808
15199	18324
990	289
8071	8402
4013	3508
27	17457
8278	8059
8653	9240
540	646
6333	14270
5316	17818
4536	3438
16596	448
7088	5263
1601	1575
10978	4983
765	8733
17835	2023
8330	7808
1862	7808
2823	11169
8071	6851
16265	3157
4084	9067
188	4629
17835	6233
12492	5922
14270	646
7088	4373
16481	12641
17100	8260
10277	1519
11373	15681
12641	8327
9097	5594
4376	3438
2423	455
4122	15681
3639	3616
12386	11380
14619	15600
7489	8377
633	8260
18324	15199
7802	2012
638	10168
7350	11153
8251	11169
16693	7816
10725	9603
13769	9855
6005	2495
289	6827
19337	11380
5316	5855
7575	1439
15345	6276
9128	12641
5317	13322
14066	455
15199	15181
3616	16345
5326	12444
2920	10562
12942	3764
10015	12371
10099	4515
9149	4668
3438	15345
3663	17818
5913	16476
18157	1224
7489	17670
4450	19649
18053	13789
18251	3197
13892	5003
14488	8377
14917	2503
15585	10089
9068	1196
19196	12694
5185	13470
188	1214
494	5697
9291	8328
17128	12641
9177	3831
14487	3311
7737	1196
5316	8291
971	8093
10031	11168
1192	8241
3644	7927
17747	2451
3508	9068
540	5263
19951	3737
12641	8328
7808	9739
502	6233
7506	7526
1519	1850
13672	2168
17015	2084
4071	2926
12386	8377
14960	4515
12265	15583
1426	18874
9818	17014
1224	5003
638	8142
6615	530
3816	10884
9098	8071
19120	2495
1933	11165
10168	6333
7992	15345
10277	2012
10725	11127
13995	11274
188	17014
16888	15345
19118	8130
18157	5219
2207	5593
4247	10745
6561	11169
7088	9921
540	3523
17107	11630
19980	5279
5879	18530
18524	7484
530	6285
5003	9068
9149	13936
3342	8544
18409	15181
7489	11588
15181	17178
250	2810
18347	982
8260	3764
17614	646
1196	9335
4668	5922
2113	646
4376	1319
15325	3602
11503	11153
13322	11307
3198	3950
13286	13286
5594	8142
13783	19310
2023	11120
530	7489
17015	19120
16384	2056
7489	18966
16746	7808
16888	8142
10496	3523
3149	11380
14630	8291
17858	4515
11165	11169
11341	11341
7021	4968
10089	530
14488	1224
1862	17014
11503	4247
11168	1190
14891	8093
8328	8328
1066	6333
971	12641
17670	8260
3438	8649
16951	2782
1690	6269
6199	982
1692	8093
13134	5714
13936	1224
8327	8417
971	12371
10978	2056
11503	15681
986	8260
2012	17670
17015	2777
4515	5263
19356	15
14270	11380
7489	11106
7816	4983
12641	17670
14521	455
5920	17818
530	17042
2498	3616
736	7808
512	1213
4450	5594
14145	11169
4644	5920
633	236
4148	15463
16844	8071
18053	13584
10616	6233
10978	2641
18648	540
3599	18874
8653	14546
13285	14017
19838	2388
9446	10099
14892	14892
18251	10978
2920	2777
16403	16403
12641	15418
7489	16567
13470	2926
530	6255
8377	18874
7979	9160
18053	5003
530	185
14467	10318
3911	9603
9855	4542
633	15351
8482	2388
4858	19980
1319	4013
3599	18157
17014	10089
5879	289
12433	18943
5508	11909
4021	18345
8377	1066
17916	3764
1607	10276
3616	3383
448	1293
5920	11588
13445	13857
3599	185
6422	11165
730	4450
2326	6233
15681	982
3542	16384
19337	5594
10089	8130
7219	17670
16364	16364
633	12641
11116	12575
8142	8260
642	11999
12824	14836
19319	5003
13892	16384
7011	7220
15316	7084
228	7808
6250	4450
11503	19120
16746	17818
10562	2023
16345	8328
9068	7808
633	18439
13409	15181
5620	13430
17350	8093
16372	13584
17014	2056
2023	1692
4013	16481
4373	8093
2012	502
4043	3595
13672	10026
15246	9109
14822	6269
6233	8482
9177	10629
14822	6920
4247	12575
3438	19031
10898	1519
3764	2926
11845	7489
4664	12694
188	2388
12641	3595
10898	6363
4496	3243
7600	19830
13322	289
7084	189
3764	11999
2926	189
3342	15425
16265	14249
7097	13322
3508	8093
14105	2920
4239	9068
17015	11169
2113	12641
439	1224
17670	11165
14063	646
3616	1069
17100	9603
17818	1066
6561	8093
12834	1862
5808	19660
13672	11398
11845	9454
12170	5263
638	14277
7021	2388
11127	3438
7476	15681
13473	2777
3523	2056
8653	11169
5879	15681
17232	4450
9177	4208
11150	3616
12289	7808
2326	8544
13741	528
5292	5292
4217	6674
3616	7489
7489	8328
2926	11380
14066	1149
8093	5922
3523	2590
5808	19980
188	986
14822	982
19079	2590
12809	6233
2381	15583
7084	14836
60	7104
3642	12170
8251	2023
1026	10099
17501	6233
9149	4208
18157	8093
15600	14619
14717	494
17670	4373
18615	6233
512	7808
15583	12575
2340	7808
6005	14957
14760	6213
14145	9068
18662	1066
4644	14349
312	18841
1532	8260
8062	982
16265	2810
12977	1519
12670	1066
12641	11106
633	10884
7808	8482
5231	13727
1229	982
4373	18157
4197	19734
13470	15686
1532	5263
17198	12809
2810	10898
2166	4515
12834	4247
18966	9603
12503	4247
5504	4542
18157	8689
646	8328
9149	5190
12496	9068
16857	189
16463	11169
577	1692
5190	5922
439	6233
12398	982
4858	13134
971	7808
188	10978
990	13584
27	19980
17514	12429
2810	7088
4322	2234
773	14630
17818	5922
5147	16384
2012	12824
4450	7737
17614	8482
4450	3764
15207	6233
11734	5032
688	4450
6666	14151
299	1519
14583	1196
12595	8251
14957	4629
7808	12641
8330	8327
971	7088
986	982
1224	10629
3311	289
13892	2056
8071	10415
14091	41
18966	5922
3911	2023
8685	16481
6236	1514
5263	2113
13892	3599
1190	4556
646	5314
6531	10562
7014	2166
6233	10898
19196	736
5471	6422
10978	5857
7808	18841
633	10629
633	19734
8130	13584
6333	15600
5200	8482
7076	15681
14619	15207
12492	12641
18975	7489
1532	18157
7489	13470
18157	7489
18530	7489
13429	5988
3508	7489
10978	2495
3792	10813
14487	19951
9109	11169
17818	10089
12824	5263
2113	5263
18966	2388
13671	3764
3197	9067
17614	11957
16384	12503
18765	3616
8328	11588
15181	5123
15750	448
18308	15181
398	12395
4644	12598
13134	1214
1519	7802
1855	502
13322	19980
1556	16341
5879	4515
12824	4986
13470	7088
7682	9739
9177	17916
11734	11503
4450	16888
7737	2030
15181	1196
439	10089
14105	5962
3816	8544
10052	1149
5228	15087
17128	4629
15156	17818
4664	6199
5471	4376
10415	8071
2156	185
18157	6269
5003	4629
3642	3438
8327	5594
15833	7489
9149	5922
642	7496
1213	7489
6615	455
2340	19980
7496	6901
15686	646
17014	5714
10588	3616
16265	16481
14619	17818
5714	11169
5316	5190
3639	15128
4013	17818
1165	9068
16605	13727
638	19980
19344	16567
5759	12508
4239	8091
633	19079
16481	17670
3761	1680
14091	2030
3616	11221
494	8260
1211	16481
19734	4373
7097	2590
1196	18774
19980	9603
11168	1387
3149	6233
633	6333
12468	15
8689	11169
2810	8417
19838	9548
11323	14963
7489	8093
3640	1535
2920	11034
301	18239
10616	10620
1933	1519
19319	12598
17128	4556
9454	5959
2494	12641
476	17397
9240	986
19079	289
2150	1224
3595	4968
7456	13789
15147	12977
15583	236
9109	8260
14909	18895
9149	10629
7808	312
13691	8328
1224	19980
6920	4414
2494	17818
18417	12371
638	3297
2113	18841
11169	982
530	16135
3523	8260
2810	9109
6233	5504
13691	5604
4542	11957
13462	13470
1102	1102
3508	7808
12670	8733
15843	5263
4013	982
6333	7979
2584	8689
990	439
17014	9603
9109	6233
3449	12575
577	8093
18966	17670
17015	16384
5873	7806
15770	15761
1190	14270
13470	9109
3642	7929
1150	7808
2587	11169
6233	8260
4239	185
2113	6233
17818	6233
9109	4496
7808	9109
14145	13892
12834	19102
11647	4986
4542	16384
1387	10884
9454	17178
11376	8291
12977	986
4515	8130
6233	13798
7977	9068
8070	3311
5855	18251
5808	17670
18615	14105
19196	9068
5326	6920
17818	10898
18841	8260
16693	3764
19660	3197
7088	10415
12451	8260
6059	11614
9446	8071
4968	7808
8653	12641
1335	13285
16345	19734
13789	11106
4629	7979
18157	11165
502	12398
9240	189
13672	14066
5920	4248
1519	1809
12641	1214
19980	455
4208	5314
10978	15418
9109	8142
479	5962
3197	16463
188	8260
971	11588
6031	18409
13134	3911
3542	3523
3595	8071
4247	19120
15812	17818
10089	9020
7808	15345
18648	6199
2388	18966
15864	3438
18648	6333
3421	18523
530	10089
18615	13176
16764	16567
13322	15181
16463	19980
4903	7088
188	736
2810	9603
11168	3342
14145	12496
3206	642
5263	7489
19786	15181
9109	5879
15	4515
564	16384
4515	4629
982	9177
4968	18157
6333	8093
16345	11614
17020	982
18648	6269
1224	12496
4450	5920
10978	14917
19980	3438
4968	1532
11642	4515
479	14066
5808	982
6005	5922
6901	7022
17818	12170
502	540
12834	14834
16463	7104
5263	8377
10983	7737
14551	14552
10978	5190
2354	8328
1460	7808
4542	5314
5316	15681
18874	5263
12641	7808
18656	19847
14017	455
2211	16341
14790	11845
10978	15167
14834	11153
15681	4556
3599	16384
9603	3438
7097	2012
8361	9720
5620	4515
10983	15023
4515	7104
2570	7838
14822	9855
18648	9333
6917	530
13634	5123
3297	19120
15178	1224
9278	5922
16653	7929
1196	14467
17015	13892
16372	16567
16495	3764
12834	14960
18966	2926
16653	7808
12575	5922
633	13322
11481	16043
4715	4968
19319	12575
2166	2495
17015	2012
13585	5314
17100	3438
16481	6901
18994	11588
14790	185
15181	15128
6128	13470
4901	2388
14836	2493
2013	1224
3599	5879
12468	15742
2493	1224
8260	986
11376	10562
12641	18966
6233	14717
4180	11505
6055	5263
2651	15207
7606	185
18157	10898
6255	530
12508	982
18395	7104
11508	4782
6250	7808
1387	8260
2495	4373
15554	2777
14619	9739
14917	189
4159	11380
5604	11845
18157	17701
11323	7088
5003	4542
8544	6233
982	3362
1224	17818
476	18943
4373	7088
14459	5594
4771	530
5594	4450
1532	3599
5857	13891
3599	4496
14822	11307
13789	9068
2494	19980
707	2030
8260	2796
188	4450
1970	11380
236	8130
19838	5594
1782	3595
11376	15178
17818	12641
5314	4542
4536	9109
15833	17818
5190	7808
19319	3508
19838	189
14270	17818
18409	8291
226	6333
8065	6233
638	12575
10168	9177
4276	1156
13134	16481
17556	455
1519	6742
3642	13134
730	4542
1190	9068
13473	14957
17014	3523
4515	4450
4122	3599
1532	18966
10163	3764
5314	16463
17239	6269
17100	9109
3215	13134
13892	11588
12598	11307
2266	17910
15316	8260
9068	4968
7560	11046
5714	7084
2597	1732
13322	12451
3764	9603
189	8291
4247	18251
512	8291
7076	8291
6233	736
16384	17818
11979	13166
4515	15178
188	1556
11845	445
188	13584
8417	3599
15864	646
3642	3508
3642	3911
18024	12824
1532	7883
15156	4239
2140	15681
17132	1519
15957	8255
733	7808
19980	14249
2234	7808
4450	9109
4556	10884
736	1213
12809	17670
13322	18417
16013	3438
6233	15345
12827	2493
5317	17014
228	8255
14487	10740
9855	8260
11072	27
12824	9855
6901	1214
3599	8417
19980	9855
4192	13322
19980	476
7352	14063
12834	12948
6333	7808
5594	10884
188	1519
8142	1933
6463	15418
4536	11380
12289	3599
11169	736
17015	13789
4071	5922
7808	8093
19734	4983
4450	8417
17014	8260
7600	17670
6603	18842
188	10725
12575	7489
13683	502
17100	4629
6816	6816
12395	5291
7021	14619
8071	2926
1074	1073
479	12575
7845	604
18021	9580
4247	14066
6333	10725
7816	18841
13470	6901
2250	8733
982	982
11630	3523
13470	3764
2651	8377
1426	4664
18648	19980
16341	4239
13891	12834
15795	12451
16558	4515
12694	5263
13917	6490
2388	3642
5228	18248
12641	7022
19319	14834
3642	3166
16265	9177
3311	15690
18000	10619
986	1193
13723	9739
8071	10620
6233	8328
12386	4373
5278	15345
4664	6233
19980	6269
9149	2012
14066	16384
13010	10629
11503	8260
3342	2796
2651	18841
11647	8260
18195	2023
13727	16605
11642	19980
9818	15857
8666	5263
14891	3523
1426	141
638	8328
3616	2920
1387	646
16463	8327
3075	2396
730	8328
13891	6506
1782	9177
1066	17818
7104	3556
15316	6944
12672	12977
10410	3616
11165	12371
12892	5263
7600	15
4629	10884
9068	8482
5314	4629
3616	5857
15258	6269
8649	3438
8093	12398
14909	10059
10089	15681
15686	17818
18157	8328
226	2388
15133	1224
1193	7088
7496	15600
60	1519
17015	12429
188	1680
4542	2127
4782	14903
13417	19951
14016	3599
10629	16764
3438	10620
3197	6666
9708	9708
4629	5314
18844	18874
5926	8093
3616	10174
16381	530
15795	3297
16693	9109
17015	3595
14063	7352
3355	9027
16653	19031
4247	14630
6506	2590
3642	986
19103	439
17128	5314
7335	13963
4515	15181
3816	11751
7737	10089
8093	11503
13671	8142
6333	526
5032	2012
2140	289
13948	15482
1460	5593
17132	15178
530	3640
18439	3764
10978	14825
6059	19980
2933	17818
18071	4247
9068	8260
16341	9739
11168	1214
301	19847
12429	2030
736	6233
6233	16857
188	12598
1836	5617
15864	5594
18566	2475
1519	15864
2796	11169
17143	1519
5905	15351
6561	17701
9855	8328
5147	12641
7088	646
1532	11999
12809	8689
986	6233
17239	7319
15238	530
3533	3198
4629	8260
3297	13176
4450	730
3942	2296
4556	17670
5147	9109
4987	17818
1864	8694
11845	15681
16762	3311
1532	7104
428	18726
4713	10318
14834	15681
7022	6901
736	15681
14270	19980
1224	8689
4644	4239
15600	7496
14909	9580
10562	18874
4713	18874
12834	7104
13672	8130
18938	4629
1855	5922
11376	19980
479	11165
4515	547
4442	4442
750	19980
530	8633
4645	1224
8653	3342
236	16117
9177	16891
8482	7808
19079	19120
448	12562
19980	15686
5401	1519
12395	11503
17015	7489
5922	7808
1211	13727
8725	19734
11588	1680
9149	8241
3761	7808
16486	2023
7350	4807
19980	8327
12641	646
19855	11999
4968	8377
8328	4373
13948	3943
1556	7496
7097	3311
170	4450
633	17818
14980	9855
3556	3599
12508	5263
1138	5169
17014	10276
18966	12641
17015	11503
10496	1680
3438	5714
9603	7929
10560	8328
1680	9068
7350	19895
5032	10898
4602	15686
18164	3523
15857	15681
11979	10898
6233	8544
14105	2777
12265	1066
633	14836
13322	19120
4515	1066
17073	3764
4376	189
1214	16481
17614	4983
17501	19652
3438	14063
5317	2495
14134	7808
10471	10467
5147	11957
4577	1225
6233	8377
13322	3599
14249	10620
19838	12809
10562	14066
1387	10725
10271	10276
19838	4208
7847	17599
8482	9603
8935	1196
19980	15181
2156	1224
5314	1190
12595	2810
12508	9277
12824	3523
7084	2030
17015	9855
16653	5003
4071	6827
6599	4247
15745	11112
880	955
5147	12809
8142	1556
14822	5263
13134	2388
15	982
16265	10884
9149	12641
18409	14066
4148	16384
4556	7104
6851	8071
3243	11165
19734	9068
10163	19980
16486	16746
19319	8260
9109	3311
4148	19951
6333	1214
16331	4793
6333	11165
9278	4247
428	15181
10259	3599
1281	530
17132	17134
4515	15128
448	1519
9177	8260
4664	1680
15542	10741
15427	2920
3599	11380
14180	15178
16486	2810
10031	189
16265	5314
5200	6233
16693	6233
18053	15181
18157	11751
1214	18966
18966	6233
5316	13891
5471	7808
2494	1196
15178	4515
9603	1213
13962	8260
13322	8260
15686	19980
4923	19830
4715	18841
6742	1519
17818	14063
4014	8260
8062	19734
884	928
5032	11503
17705	10898
986	19612
4954	455
8327	15345
12987	11741
6333	17670
17587	15359
3595	1532
736	4629
4515	1224
14105	11503
633	18157
5808	4450
8920	12834
13322	5317
14917	4644
17232	7088
12170	11168
9149	4901
971	9177
4556	15681
2084	448
4373	2495
13798	6233
11122	10898
7097	5190
7022	6233
4247	8255
7489	13789
7489	189
8093	7808
13789	6333
3243	4373
1727	11380
3616	9020
13789	736
15720	14901
4515	8241
14822	18874
16486	18943
5920	5003
7489	18439
1138	9336
13176	4556
17107	185
16481	646
5594	189
6604	1896
1933	9603
18966	6901
6506	13322
15583	15178
5279	12641
2522	19734
12641	11588
46	14487
564	6827
642	8482
8241	11034
3311	13976
6269	4247
16596	4515
10418	10547
18157	982
18648	17701
733	1066
7940	6506
9446	4858
14508	4556
15316	1213
9278	3764
17818	312
11999	8260
14917	8291
12641	15345
19337	17818
12595	646
6875	3297
10978	5594
17166	7471
18157	19734
17350	3713
11120	15345
18157	5314
19079	540
2810	3595
15813	11630
10392	6827
13723	6233
5279	12383
4515	11153
11760	7489
8482	6333
9974	2030
18965	8328
188	512
7489	11169
2012	16567
18024	7808
18966	6333
13917	5069
11588	7489
10898	2023
1066	15681
11751	2340
13789	18841
14119	6333
18157	11323
17014	6233
530	15745
11614	10103
11845	5321
7698	6666
8544	19120
5316	8255
17818	7352
2926	7929
19855	14066
19310	7808
8087	13436
4629	11999
6269	6233
15178	10745
226	7808
9855	4013
8377	736
17128	7489
18157	19574
11845	7100
16838	502
6875	14270
6920	18248
9446	14619
5714	14619
1224	12598
15585	19120
5594	2113
5003	11380
18648	11957
19980	7084
8251	10978
4276	11168
16567	5504
7088	11614
2493	15
12595	9067
16888	3764
9454	3616
11588	4515
5231	5922
1149	14952
10103	1224
18566	1460
6005	8377
1783	8479
188	8071
16376	15885
530	3383
733	2522
4664	10089
12641	4450
12987	12641
12809	17818
15686	16567
8142	13470
14822	14957
8327	15425
19319	12503
4556	19980
11323	6269
14270	4239
13285	17818
14134	1519
13691	982
1532	13789
4536	8260
11048	6333
13672	3771
18927	12382
18401	3297
4542	4968
15181	14834
11258	3311
9105	11380
15681	11169
19980	27
3616	4578
4629	5279
14063	13470
17387	17818
189	1680
14452	17818
2326	18943
9454	1224
7088	12977
9149	4247
2084	17818
6233	2113
17410	4556
11957	5003
4450	12562
3438	7021
3846	2023
13789	8260
14630	8327
14145	4373
6333	19430
6506	6827
6233	18739
1680	16857
5895	6333
7808	19951
2386	13176
7476	3311
971	14063
8047	6257
4694	14066
188	2495
12641	10884
8260	3599
12170	12641
3438	10619
1460	10562
60	1224
633	2056
12641	4629
18248	12451
14145	13285
16356	13584
4520	4520
18239	982
7600	7808
448	18943
2113	16888
7476	12824
6603	12927
11380	8093
5200	7808
11845	10089
9177	2814
14105	12371
3542	19734
10983	9177
19838	767
5032	11034
8327	11999
10978	15681
1395	19980
14452	13322
8260	982
18157	2522
9566	10103
19838	8689
15345	3438
19838	7808
4664	2023
5190	7489
4373	1532
15864	642
16888	9603
3113	16384
19838	4450
633	15681
2926	7022
1224	12371
15178	19450
18524	7104
11169	18648
638	16384
7471	5593
4247	14836
3449	6128
16596	4496
8255	11845
12834	4838
2825	13470
7489	3508
9278	3450
18966	8689
17749	16463
17100	4496
4014	15681
8327	19980
8330	10089
18525	3599
6233	3268
3508	17916
3362	982
5147	18157
5873	14836
4342	10898
12834	5190
3243	6333
2388	6233
13789	3556
3713	11165
19356	4556
7022	1165
9959	17818
4450	11295
5714	1607
17015	5190
18943	448
18251	4515
11034	3297
4968	12371
3197	14836
188	1933
1532	7489
4450	18966
11169	7737
12492	2495
9671	12371
4968	15
540	1213
2522	1607
19319	19120
530	19077
4247	5593
1214	8544
5185	2388
10619	13470
9573	17818
7808	736
9278	10620
5879	6250
10725	8260
476	6422
5147	4450
2698	6250
7097	5922
16108	530
18277	10059
8291	7808
2823	2023
15	14452
1855	2495
4536	6901
2495	16341
11845	3297
13769	5263
8544	11168
19980	1556
17614	8260
10725	4542
12942	7979
7992	17818
12977	10725
1156	6233
2056	4983
8327	6233
642	2030
15864	6233
15181	17818
6827	1035
9785	8071
8071	645
8653	16481
8130	11999
5231	5471
3642	5594
15857	8327
986	5922
8330	17670
8327	10620
6827	2777
8636	15686
1519	3523
18652	15562
6875	8093
3542	7489
1283	2810
11168	8251
14270	16567
1855	8093
6199	3149
3197	5905
491	4373
260	2011
1196	6827
17670	1850
18943	2023
4986	12508
5263	10629
13891	5190
4542	7088
7808	4629
15864	1519
17868	3297
2651	642
1196	12834
188	15681
712	11380
12824	10392
2388	10619
2056	12575
15353	19980
17410	2590
18148	4542
18843	12451
3438	982
14619	14063
2388	646
633	17014
17818	3599
4276	7808
4556	6233
17670	11380
2926	15600
5263	19980
4276	3764
19356	14105
16888	19031
4376	7808
6674	8733
8544	1214
13322	7489
7929	11741
2651	1387
6233	3713
736	8328
1514	6236
13892	19980
18157	9068
5857	1224
5594	12809
19980	13789
188	19031
11979	15425
4771	982
9149	9067
15585	5872
13769	16384
4829	4376
17439	7022
11120	2113
3542	4515
15843	4556
2590	12451
268	3297
1855	4664
4968	9855
638	5123
2234	5003
15167	7017
15795	9454
16879	12398
642	3438
13505	12281
17835	5003
14145	10620
5714	289
1680	1066
11979	10271
14145	19980
5879	19196
13166	6666
15542	19120
3542	10099
11845	5594
12451	12641
19196	19980
15585	15418
228	8689
13892	3663
7979	12641
15345	5278
8260	8093
11150	17818
13137	8328
5314	3438
4713	9366
17350	18841
2796	13470
7927	2664
10884	17818
18157	5920
4276	4376
289	12641
10629	4361
7554	13470
707	3311
1070	2522
2651	7022
19980	10978
19980	736
7471	14452
14839	10884
2497	1196
8948	17670
14822	5003
6333	2396
6061	3764
8108	1682
6233	3311
14134	17818
3616	5905
8071	6666
13723	8071
15681	8328
17014	1862
13473	5356
10601	13176
3737	982
530	9067
674	11258
2424	17818
19088	4515
7014	2590
13470	2113
9974	4515
19138	4556
1066	4239
3438	3642
16693	6901
8330	16891
16596	1214
19324	19324
2926	7352
18024	2933
4013	4496
10496	11999
15	3599
18874	11938
16463	3832
9855	5263
1211	2388
1211	6269
2522	4373
5316	10978
7084	2495
4536	9603
16693	15600
18841	1387
188	8544
15745	289
14179	9603
15554	11999
15167	8327
9573	15181
11307	12598
4644	3311
15795	6666
17556	1519
15745	1862
4536	4556
8142	7808
12641	8071
5279	11106
3438	11588
17015	2354
1066	8291
5200	8260
6506	15181
12595	17916
9149	1196
19196	11120
17350	5032
5123	19040
14619	11127
5032	17818
4858	642
19838	10725
17670	6233
16482	3595
2390	14487
3438	18010
11169	2012
5263	8417
3149	17670
6233	17818
12834	8920
11169	7489
15681	7808
1190	4629
9128	2023
17670	8328
13891	10275
17670	15425
5003	3599
6747	9068
5594	8327
5133	19830
17818	1224
12641	4664
15351	17818
12627	1519
15583	479
5317	7808
4013	1387
15864	7808
1196	17014
5317	5922
17831	17818
7808	8417
19980	2030
14630	4247
8653	8071
13429	18409
11588	13892
10616	3599
9109	8328
14822	4556
633	4629
5057	10562
4590	4607
9109	19980
13671	5594
1519	3832
5879	5263
17800	12641
1190	17670
12641	11751
402	8260
14487	9454
4536	13585
4536	7489
1214	8142
15	2495
29	8260
19344	189
4901	646
11048	1532
10099	4556
13462	540
10222	15167
659	3764
2366	11380
3198	15885
3311	14957
19982	5562
14546	11169
2777	2920
8071	10898
2424	1224
14672	3198
603	1519
971	5920
659	7808
1190	19980
9566	8328
9855	11169
5604	12824
5219	10898
15852	15852
11229	455
3764	19980
2498	530
7471	3508
2986	16660
10562	4239
428	18065
10619	8689
18874	8260
16341	4496
2023	7095
13322	10562
18975	7076
16605	8390
3595	11380
12595	5471
2388	3438
1862	7737
10099	15583
2451	9454
5263	8544
12834	5123
11169	9855
6333	8328
7929	5314
13798	11380
17015	9068
13672	1213
19739	17818
2651	8260
9446	3523
14270	11588
638	10089
8255	3663
8327	4542
14822	4247
502	19980
2156	12371
13671	3508
16693	18966
1224	11120
3438	18966
16693	6061
2475	3311
19980	17835
228	5920
12637	12642
3642	8260
11295	4450
16845	16531
7084	12451
3599	8328
18157	2023
5314	17916
14822	3656
13769	1213
642	2113
5808	14179
1607	2475
13322	14487
13463	10089
2813	11168
4197	16117
18248	2012
16596	19980
11797	3297
986	8071
17015	8062
3149	14546
1519	17556
18010	13892
6827	8130
17100	19980
9573	4983
11957	3523
12496	7808
530	10276
6109	3792
18157	2084
10978	2590
1190	4515
17100	2814
12683	10099
