855	96799	0.5
96799	855	0.5
6	73098	0.5
73098	6	0.5
757	98167	0.5
98167	757	0.5
341	92292	0.5
92292	341	0.5
24	73520	0.5
73520	24	0.5
515	73695	0.5
73695	515	0.5
913	75417	0.5
75417	913	0.5
965	97179	0.5
97179	965	0.5
956	92315	0.5
92315	956	0.5
557	74584	0.5
74584	557	0.5
302	74584	0.5
74584	302	0.5
348	98604	0.5
98604	348	0.5
501	90457	0.5
90457	501	0.5
778	74128	0.5
74128	778	0.5
577	71645	0.5
71645	577	0.5
85	83948	0.5
83948	85	0.5
790	72345	0.5
72345	790	0.5
984	94324	0.5
94324	984	0.5
774	97671	0.5
97671	774	0.5
460	71850	0.5
71850	460	0.5
917	96575	0.5
96575	917	0.5
661	91490	0.5
91490	661	0.5
497	96746	0.5
96746	497	0.5
937	95118	0.5
95118	937	0.5
32	77472	0.5
77472	32	0.5
7	94707	0.5
94707	7	0.5
34	97179	0.5
97179	34	0.5
606	95404	0.5
95404	606	0.5
528	97788	0.5
97788	528	0.5
509	98437	0.5
98437	509	0.5
720	73687	0.5
73687	720	0.5
55	97512	0.5
97512	55	0.5
956	93848	0.5
93848	956	0.5
924	72772	0.5
72772	924	0.5
956	90455	0.5
90455	956	0.5
397	71580	0.5
71580	397	0.5
89	96444	0.5
96444	89	0.5
474	73547	0.5
73547	474	0.5
598	72461	0.5
72461	598	0.5
327	93956	0.5
93956	327	0.5
799	72674	0.5
72674	799	0.5
194	91552	0.5
91552	194	0.5
199	85690	0.5
85690	199	0.5
105	98167	0.5
98167	105	0.5
453	94835	0.5
94835	453	0.5
277	72105	0.5
72105	277	0.5
582	96382	0.5
96382	582	0.5
908	97963	0.5
97963	908	0.5
677	72220	0.5
72220	677	0.5
160	72153	0.5
72153	160	0.5
340	97802	0.5
97802	340	0.5
796	85690	0.5
85690	796	0.5
520	96434	0.5
96434	520	0.5
10	93287	0.5
93287	10	0.5
405	75305	0.5
75305	405	0.5
226	73235	0.5
73235	226	0.5
83	73239	0.5
73239	83	0.5
765	73969	0.5
73969	765	0.5
726	98601	0.5
98601	726	0.5
533	75443	1.0
75443	533	1.0
910	94452	0.5
94452	910	0.5
469	95937	0.5
95937	469	0.5
217	92529	0.5
92529	217	0.5
463	72461	0.5
72461	463	0.5
41	95112	0.5
95112	41	0.5
435	97133	0.5
97133	435	0.5
412	92292	0.5
92292	412	0.5
228	72565	0.5
72565	228	0.5
327	73904	0.5
73904	327	0.5
326	97538	0.5
97538	326	0.5
502	96575	0.5
96575	502	0.5
656	75417	0.5
75417	656	0.5
967	72187	0.5
72187	967	0.5
755	72863	0.5
72863	755	0.5
4	98385	0.5
98385	4	0.5
901	98403	0.5
98403	901	0.5
234	77472	0.5
77472	234	0.5
664	97414	0.5
97414	664	0.5
749	98087	0.5
98087	749	0.5
436	72863	1.0
72863	436	1.0
814	71682	0.5
71682	814	0.5
96	78460	0.5
78460	96	0.5
880	73520	0.5
73520	880	0.5
494	96444	0.5
96444	494	0.5
120	73041	0.5
73041	120	0.5
399	96433	1.0
96433	399	1.0
331	71810	0.5
71810	331	0.5
265	85690	0.5
85690	265	0.5
71	93850	1.0
93850	71	1.0
654	96190	1.0
96190	654	1.0
124	97179	0.5
97179	124	0.5
646	95349	0.5
95349	646	0.5
886	71541	0.5
71541	886	0.5
867	96417	0.5
96417	867	0.5
141	98601	0.5
98601	141	0.5
499	96765	0.5
96765	499	0.5
66	83642	0.5
83642	66	0.5
408	96434	0.5
96434	408	0.5
557	96869	0.5
96869	557	0.5
630	98087	0.5
98087	630	0.5
536	72565	0.5
72565	536	0.5
780	73098	0.5
73098	780	0.5
744	72461	0.5
72461	744	0.5
415	76342	0.5
76342	415	0.5
99	96717	0.5
96717	99	0.5
945	98433	0.5
98433	945	0.5
639	85690	0.5
85690	639	0.5
733	73064	0.5
73064	733	0.5
1	76071	0.5
76071	1	0.5
956	76055	0.5
76055	956	0.5
71	94460	0.5
94460	71	0.5
217	98384	0.5
98384	217	0.5
157	98167	0.5
98167	157	0.5
184	93287	0.5
93287	184	0.5
922	72082	0.5
72082	922	0.5
538	97397	0.5
97397	538	0.5
345	92292	0.5
92292	345	0.5
793	72461	0.5
72461	793	0.5
646	71742	0.5
71742	646	0.5
791	73235	0.5
73235	791	0.5
347	73179	0.5
73179	347	0.5
822	92556	0.5
92556	822	0.5
123	72461	0.5
72461	123	0.5
578	73520	0.5
73520	578	0.5
496	73285	0.5
73285	496	0.5
603	97665	0.5
97665	603	0.5
